title,link
Hybrid differential artificial bee colony algorithm,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D20%26pagesize%3D80%26citation_for_view%3Di95DGLQAAAAJ%3AQtA78RmWg5MC%26tzom%3D-540
On stability and convergence of the population-dynamics in differential evolution,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A2P1L_qKh6hAC%26tzom%3D-540
Intelligent systems: Architectures and perspectives,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3ALzOrNEA7mwcC%26tzom%3D-540
An adaptive PID neural network for complex nonlinear system control,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AC6rTQemI8T8C%26tzom%3D-540
An hybrid fuzzy variable neighborhood particle swarm optimization algorithm for solving quadratic assignment problems.,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Aj3f4tGmQtD8C%26tzom%3D-540
Tuning struggle strategy in genetic algorithms for scheduling in computational grids,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3ANhqRSupF_l8C%26tzom%3D-540
A comparative study of the improvement of performance using a PSO modified by ACO applied to TSP,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A6e4D8M0GhXMC%26tzom%3D-540
Computational intelligence in power engineering,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Aw2UhwfzvF0QC%26tzom%3D-540
Glossary of metaheuristic algorithms,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AH7WDvlwkmv8C%26tzom%3D-540
Tree-structure based hybrid computational intelligence: Theoretical foundations and applications,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AsbeIDTyQOFgC%26tzom%3D-540
On convergence of the multi-objective particle swarm optimizers,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AumqufdRvDiIC%26tzom%3D-540
Fuzzy clustering using hybrid fuzzy c-means and fuzzy particle swarm optimization,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3ASjuI4pbJlxcC%26tzom%3D-540
Variable neighborhood particle swarm optimization for multi-objective flexible job-shop scheduling problems,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AR3hNpaxXUhUC%26tzom%3D-540
A modified invasive weed optimization algorithm for time-modulated linear antenna array synthesis,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AHbR8gkJAVGIC%26tzom%3D-540
Dips: A framework for distributed intrusion prediction and prevention using hidden markov models and online fuzzy risk assessment,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AKxtntwgDAa4C%26tzom%3D-540
Soft computing models for network intrusion detection systems,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3ARGFaLdJalmkC%26tzom%3D-540
Design of intelligent PID/PIλDμ speed controller for chopper fed DC motor drive using opposition based artificial bee colony algorithm,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3APQ6BjWB6CiEC%26tzom%3D-540
Human perception-based color image segmentation using comprehensive learning particle swarm optimization,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Av1_lew4L6wgC%26tzom%3D-540
Particle swarm optimization using adaptive mutation,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Al7t_Zn2s7bgC%26tzom%3D-540
Metaheuristics for scheduling in industrial and manufacturing applications,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AxggF7591RyAC%26tzom%3D-540
Swarm scheduling approaches for work-flow applications with security constraints in distributed data-intensive computing environments,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AI2jIoRS3jIgC%26tzom%3D-540
Optimized watermarking using swarm-based bacterial foraging,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AD_sINldO8mEC%26tzom%3D-540
Feature selection and intrusion detection using hybrid flexible neural tree,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A_Qo2XoVZTnwC%26tzom%3D-540
Antids: Self orga nized ant-based c lustering model for intrusion det ection system,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Ae5wmG9Sq2KIC%26tzom%3D-540
Evolutionary computation: from genetic algorithms to genetic programming,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AHE397vMXCloC%26tzom%3D-540
A survey on region based image fusion methods,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AM8Ejg5y-C14C%26tzom%3D-540
Adapt-Traf: An adaptive multiagent road traffic management system based on hybrid ant-hierarchical fuzzy model,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A7CU1mCQUTf4C%26tzom%3D-540
Particle swarm optimization: performance tuning and empirical analysis,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AnrtMV_XWKgEC%26tzom%3D-540
An efficient meta-heuristic algorithm for grid computing,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AqOpkhvVCMvUC%26tzom%3D-540
Hybrid intelligent systems design: A review of a decade of research,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AZHo1McVdvXMC%26tzom%3D-540
The urgent need for integrated science to fight COVID-19 pandemic and beyond,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A1xqo9R7SDZkC%26tzom%3D-540
MOVIH-IDS: A mobile-visualization hybrid intrusion detection system,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AGnPB-g6toBAC%26tzom%3D-540
SHOMAS: Intelligent guidance and suggestions in shopping centres,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AzA6iFVUQeVQC%26tzom%3D-540
An LSB data hiding technique using prime numbers,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AuLbwQdceFCQC%26tzom%3D-540
Document clustering using differential evolution,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AsSrBHYA8nusC%26tzom%3D-540
Handbook of optimization: from classical to modern approach,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AQYmifXMdJWgC%26tzom%3D-540
Enhancing web service selection by user preferences of non-functional features,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Af2IySw72cVMC%26tzom%3D-540
Distributed intrusion detection systems: a computational intelligence approach,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AmaZDTaKrznsC%26tzom%3D-540
Rainfall forecasting using soft computing models and multivariate adaptive regression splines,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3AJoZmwDi-zQgC%26tzom%3D-540
Wojciech Zamojski· Jacek Mazurkiewicz Jarosław Sugier· Tomasz Walkowiak,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A2POsdo3tyOAC%26tzom%3D-540
A profile based network intrusion detection and prevention system for securing cloud environment,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3A2SFquFhkCoYC%26tzom%3D-540
Optimal gain tuning of PI speed controller in induction motor drives using particle swarm optimization,https://scholar.google.com/citations?hl=ko&user=i95DGLQAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Di95DGLQAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3Di95DGLQAAAAJ%3Aruyezt5ZtCIC%26tzom%3D-540
