title,link
"Integrated Network Traffic Visualization for Threat Detection, Analysis and Reporting",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AAeQkyvggb0MC%26tzom%3D-540
Ionization and electron capture in 240 keV Kr8+ collisions with CO2,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A4oLgDUE9yTUC%26tzom%3D-540
In Vitro Evaluation of Cross-Linked Native and Acellular Caprine Pericardium.,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AafsF9h1fxg0C%26tzom%3D-540
"CSIR–National Geophysical Research Institute, Hyderabad",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A5ScXqYzV9GEC%26tzom%3D-540
"Soil to rice grain transfer factor and radiological dose of 137 Cs and 90 Sr around Narora Atomic Power Station (NAPS), Narora, India",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AbkHTfdQVRd8C%26tzom%3D-540
Giant retroperitoneal liposarcoma: imaging and literature,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A6VlyvFCUEfcC%26tzom%3D-540
Correlation Of High Sensitivity C-Reactive Protein And Soluble Triggering Receptor Expressed On Myeloid Cells-1 With Disease Severity In Chronic Obstructive Pulmonary Disease,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3Av-tg9Wi2VGwC%26tzom%3D-540
Su1082 Changing Trends in the Characteristics of Gastroenterology Clinical Trials: 2000-2014,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AWD7AgJrCjNIC%26tzom%3D-540
IMPROVEMENT IN PRODUCTIVITY OF GARLIC (Allium sativum) THROUGH DEMONSTRATION ON FARMER'S FIELDS.,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A-38epGy1wY0C%26tzom%3D-540
A framework for multimedia educational content development and assessment of publication quality,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AGtqhT-R7ZnwC%26tzom%3D-540
Simulation of various adaptive techniques in wireless: A comprehensive view,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AKUekCDWCRvQC%26tzom%3D-540
A Review on Technological Advancements in Aluminium Based Metal Matrix Composites,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AJguT149iTAcC%26tzom%3D-540
Determination of Nucleation Mass for Amyloid-β Aggregation,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AMIg0yeAD4ggC%26tzom%3D-540
Rapid Diagnostic Tests Show False Positive Leading to Dilemma in Malarial Treatment: A Case Study,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ATKTY8N1AUUAC%26tzom%3D-540
THE EARLIEST SETTLEMENT AT CHECHAR-KUTUBPUR,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AL-8cPhgLE2YC%26tzom%3D-540
C38 BIOMARKERS OF ACUTE AND CHRONIC INFLAMMATION: Correlation Of High Sensitivity C-Reactive Protein And Soluble Triggering Receptor Expressed On Myeloid Cells-1 With Disease …,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AwEOyVsangm4C%26tzom%3D-540
B31 INFLAMMATION AND COPD: Correlation Of High Sensitivity C-Reactive Protein And Soluble Triggering Receptor Expressed On Myeloid Cells-1 With Disease Severity In Chronic …,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AqwlfnX_dBN8C%26tzom%3D-540
An overview on the process chemical characterization of FBTR fuel,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AnoJvBAPgP0YC%26tzom%3D-540
Study on recovery of plutonium from used nuggets used in the determination of oxygen and nitrogen in FBTR fuel,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A0kxB6oEY0CcC%26tzom%3D-540
Une grosse cuisse avec une douleur du genou chez un infirme moteur cérébral: Scorbut,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ANAGhd4NKCV8C%26tzom%3D-540
Physical Stock Verification of Library: An Experience at FIIB,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ADXM8KF1schAC%26tzom%3D-540
Pervasive Malware Propagation Mechanism and Mitigation Techniques,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AAOgtTcItT4oC%26tzom%3D-540
Supportive role of NGOs in governance,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A7gse_HdimRUC%26tzom%3D-540
A Study of Search Attention and Stock Returns Cross Predictability,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ASQZOXlr1FBsC%26tzom%3D-540
Negative Pressure Pulmonary Oedma-Lessons learnt,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3Ault01sCh7k0C%26tzom%3D-540
A Green Route for Copper Ions Removal from Textile Industry Effluent,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AknQODA9bSJkC%26tzom%3D-540
Improving Conception Rate in Cattle with Ovsynch Protocol along with Flunixin Meglumine.,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AYanO1q2l3soC%26tzom%3D-540
BIOTECHNOLOGY AND DEVELOPMENT,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AdJ_BR67V0s4C%26tzom%3D-540
Biosafety and Regulation of GMOs,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3Anj26e0utjpAC%26tzom%3D-540
Harmonic sextupole magnets for Indus-2,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AsvGagg1hbZMC%26tzom%3D-540
A large bore quadrupole magnet for calibration of rotating coils,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A1Aeql8wG3wEC%26tzom%3D-540
Ambient Noise Levels after CNG Implementation in Transport Sector in Delhi,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ARi6SYOTghG4C%26tzom%3D-540
Electro-magnetic design and simulation of wall current monitor sensor for LEHIPA,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AEkHepimYqZsC%26tzom%3D-540
Genetic polymorphism and expression analysis of leptin gene in rabbit.,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AdfsIfKJdRG4C%26tzom%3D-540
Formulation and evaluation of extended release spheroids for antidepressant drug by MUPS,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A9u2w3wkYHSMC%26tzom%3D-540
Low cost process for development of electrostatically actuated optical devices using gold electroplating,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AJjBZBFkNMTQC%26tzom%3D-540
Benchmark based performance characterization and scalable design of sensing-as-a-service platform,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AIWHjjKOFINEC%26tzom%3D-540
A Computational Study on the Scale Effects of Hybrid Rocket Motors,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AIX653JsL2_EC%26tzom%3D-540
Design of EMI hardened computer for fire control radar system,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A1DsIQWDZLl8C%26tzom%3D-540
EFFECT OF MALATHION ON CHROMOSOMAL PATTERN OF Drosophila kikkawai,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AHklM7qHXWrUC%26tzom%3D-540
"Differential effects of proton and gamma radiation on gene expression, cell cycle progression and metastatic potential of human non-small cell lung carcinoma cells",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ABOlwja0KXvYC%26tzom%3D-540
Efficiency enhancement in polymer gate-dielectric based n-type organic field-effect transistors through modified gold electrodes,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AU4n9YNQMCAIC%26tzom%3D-540
Solution-Grown 1D-microwire of Diketopyrrolopyrrole based Semiconductors for High Performance Organic Electronic Devices,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A_axFR9aDTf0C%26tzom%3D-540
MICRO IRRIGATION AND FERTIGATION PRACTICES IN CHILLI (CAPSICUM ANNUM),https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A8_tS2Vw13FcC%26tzom%3D-540
"Synthesis and Optoelectronic Characterization of Mono (5, 7-dichloro-8-hydroxyquinolinato) Bis (8-hydroxyquinolinato) Aluminium (III) Complex",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3APcT55Ow6fAIC%26tzom%3D-540
Giant hydronephrosis due to ureteropelvic junction obstruction is a rare entity in middle age: imaging and review of literature,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AR22Rs3tN8aoC%26tzom%3D-540
Ultrasonographic and computed tomographic findings is definitive imaging in bilateral symmetrical perirenal peripelvic lymphangiomatosis: a case report,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AhNSvKAmkeYkC%26tzom%3D-540
"Spectroscopic, reactivity and NLO analysis of new hydrazone-containing dipyrromethane using experimental and theoretical approaches",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A0kLwNjf3oFwC%26tzom%3D-540
Spatial Evident of Soil Organic Carbon Inference in Tropical Reserve Forest Using Geospatial Domain,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A6biGW3np0psC%26tzom%3D-540
Multimerization of a phage-display selected peptide for imaging of αvβ6-integrin,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AzeZllD8TmcoC%26tzom%3D-540
Performance study of polycrystalline CVD diamond detectors for fast neutron monitoring,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AzDAX0LUT-dsC%26tzom%3D-540
Wiring microbes via arylamine functionalisation of carbon electrodes for improved microbial electrocatalysis,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AowLR8QvbtFgC%26tzom%3D-540
"Catechin Derivatives as Inhibitors of Programmed Cell Death 1 Receptor (Pd-1), a Predominant Factor of Homo Sapiens in the Development of Oral Squamous Cell Cancer",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A4UtermoNRQAC%26tzom%3D-540
"Department of Mechanical Engineering Maulana Azad National Institute of Technology, Bhopal–462051, India",https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AVyewGSb6xwwC%26tzom%3D-540
Neutron diffraction and neutron depolarization study of perovskite La0.7-xYxCa0.3Mn0.97Fe0.03O3 (x = 0.07 and 0.12),https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3ARaRNlNDkcy8C%26tzom%3D-540
Increasing dominance of invasive species in floodplain vegetation at Agra.,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3Ag-FVFPYC6a8C%26tzom%3D-540
Mycelial compatibility and incompatibility among isolates of Sclerotinia sclerotiorum infecting Indian mustard.,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3A7EeV9ZTah7MC%26tzom%3D-540
The impact of harmful ingredients over the consumers in reference with coke and pepsi,https://scholar.google.com/citations?hl=ko&user=x2tzYAYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3Dx2tzYAYAAAAJ%26cstart%3D2400%26pagesize%3D100%26citation_for_view%3Dx2tzYAYAAAAJ%3AHWVPSj4JXeEC%26tzom%3D-540
