title,link
TRACKING PROGRESS TOWARDS MALARIA IN ELIMINATION IN CHINA: A MODELLING STUDY,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AvnF2_uLGgtgC%26tzom%3D-540
"Quantifying the contribution of Plasmodium falciparum malaria to febrile illness amongst African children (vol 6, e29198, 2017)",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3ArOcdG6UcVlcC%26tzom%3D-540
"Erratum: Global, regional, and national age-sex-specific mortality and life expectancy, 1950–2017: a systematic analysis for the Global Burden of Disease Study 2017 (The Lancet …",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3Ac1AJUTjuCtUC%26tzom%3D-540
A GENERALIZABLE APPROACH TO INCORPORATE LOCATION INFORMATION IN NETWORK RECONSTRUCTION AND OUTBREAK ANALYSIS FOR IMPROVED UNDERSTANDING OF THE SPATIAL ASPECTS OF TRANSMISSION RISK,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AR22Rs3tN8aoC%26tzom%3D-540
MAPPING SPATIO-TEMPORAL PATTERNS IN INSECTICIDE RESISTANCE PHENOTYPES IN MALARIA VECTORS ACROSS AFRICA,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AaEW5N-EHWIMC%26tzom%3D-540
SPATIAL EPIDEMIOLOGY OF PLASMODIUM FALCIPARUM DRUG RESISTANCE IN THE DEMOCRATIC REPUBLIC OF CONGO,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3A9shLKfS_uJEC%26tzom%3D-540
Erratum: Measuring progress and projecting attainment on the basis of past trends of the health-related Sustainable Development Goals in 188 countries: an analysis from the …,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AxyvS_IvSCKsC%26tzom%3D-540
"Database of Plasmodium knowlesi infections recorded in humans, macaque reservoirs and vectors",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AL24QuVWYgZ0C%26tzom%3D-540
Statistical analysis of natural selection in RNA virus populations,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AyeL6HyUMUGUC%26tzom%3D-540
Improved prediction accuracy for disease risk mapping using Gaussian Process stacked generalisation-Supplementary information,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AwBLCggQE-ToC%26tzom%3D-540
Report 34: COVID-19 Infection Fatality Ratio: Estimates from Seroprevalence,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AhfzGNhXhx5MC%26tzom%3D-540
Report 32: Targeting interventions to age groups that sustain COVID-19 transmission in the United States,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3Ad4tt_xEv1X8C%26tzom%3D-540
"Report 31: Estimating the burden of COVID-19 in Damascus, Syria: an analysis of novel data sources to infer mortality under-ascertainment",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AVztgr1qGG8IC%26tzom%3D-540
Age groups that sustain resurging COVID-19 epidemics in the United States,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3Aj5aT6aphRxQC%26tzom%3D-540
"Report 31: Estimating the burden of COVID-19 in Damascus, Syria: an analysis of novel data sources to infer mortality under-ascertainment",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3Aw2UhwfzvF0QC%26tzom%3D-540
"Potential impact of the COVID-19 pandemic on HIV, TB and malaria in low-and middle-income countries: A Modelling Study",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3ADQNrXyjhriIC%26tzom%3D-540
Report 30: The COVID-19 epidemic trends and control measures in mainland China,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AoqD4_j7ulsYC%26tzom%3D-540
Mapping inequality in accessibility: a global assessment of travel time to cities in,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3ARfUwGJFMQ-0C%26tzom%3D-540
COVID-19 in Europe,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AGYcXSSpN504C%26tzom%3D-540
"This paper was submitted to the Bulletin of the World Health Organization and was posted to the COVID-19 open site, according to the protocol for public health emergencies for …",https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3AM_lZXyI38BkC%26tzom%3D-540
Research Paper Geo-spatial modeling of access to water and sanitation in Nigeria,https://scholar.google.com/citations?hl=ko&user=tL0x_vUAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DtL0x_vUAAAAJ%26cstart%3D100%26pagesize%3D100%26citation_for_view%3DtL0x_vUAAAAJ%3A6ZzL7HXColQC%26tzom%3D-540
Locally weighted learning,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AAZju0d2GQJ0C%26tzom%3D-540
Is imitation learning the route to humanoid robots?,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3Au-x6o8ySG0sC%26tzom%3D-540
Survey: Robot programming by demonstration,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AjU7OWUQzBzMC%26tzom%3D-540
Dynamical movement primitives: learning attractor models for motor behaviors,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3ADJbcl8HfkQkC%26tzom%3D-540
Reinforcement learning of motor skills with policy gradients,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AZph67rFs4hoC%26tzom%3D-540
Movement imitation with nonlinear dynamical systems in humanoid robots,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AUeHWp8X0CEIC%26tzom%3D-540
Natural actor-critic,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AUebtZRa9Y70C%26tzom%3D-540
Locally weighted learning for control,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AeI34FqJmdUoC%26tzom%3D-540
Learning attractor landscapes for learning motor primitives,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AW7OEmFMy1HYC%26tzom%3D-540
Locally weighted learning for control,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3A2vr6o8x5NLkC%26tzom%3D-540
Computational approaches to motor learning by imitation,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AqjMakFHDy7sC%26tzom%3D-540
Robot learning from demonstration,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3A9yKSN-GCB0IC%26tzom%3D-540
Constructive incremental learning from only local information,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3Ad1gkVwhDpl0C%26tzom%3D-540
Learning and generalization of motor skills by learning from demonstration,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3A9ZlFYXVOiuMC%26tzom%3D-540
Incremental online learning in high dimensions,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AIjCSPb-OGe4C%26tzom%3D-540
STOMP: Stochastic trajectory optimization for motion planning,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AILKRHgRFtOwC%26tzom%3D-540
A generalized path integral control approach to reinforcement learning,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3Al7t_Zn2s7bgC%26tzom%3D-540
Policy gradient methods for robotics,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3A8k81kl-MbHgC%26tzom%3D-540
Learning from demonstration,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3AzYLM7Y9cAGgC%26tzom%3D-540
Learning from demonstration and adaptation of biped locomotion,https://scholar.google.com/citations?hl=ko&user=YGQs1AYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DYGQs1AYAAAAJ%26citation_for_view%3DYGQs1AYAAAAJ%3ATyk-4Ss8FVUC%26tzom%3D-540
